Project ID,Category,Title,County,Improvement Type,Cost,Primary Project, Description
"69919","Under Construction","L Valley O/Officers Run (C)","Chester       ","Bridge Replacement","2949344","null","Lower Valley over Officers Run
Bridge Replacement"
"70047","Under Construction","Bentleyville Interchange","Washington    ","New Interchange","73326785","null","Interstate 70 Limits are from Segments 0314/0315 Offset 1250 to Segments 0334/0335 Offset 0000. 
Bentleyville Borough & Fallowfield and Somerset Townships
New interchange."
"70243","Under Construction","American St Stscapes TIGER 7 (C)","Philadelphia  ","Pedestrian Facilities","27526820","null","American Street
City of Philadelphia
Streetscapes"
"70274","Under Construction","River Road Extension","Berks         ","New Roadway","6263508","null","Buttonwood Street and Spring Street 
near Schuylkill Avenue (SR 183)
City of Reading 
Extension of River Road as a 2 or 4 lane collector and improved connection(s) to SR 183."
"70467","Under Construction","Extension of SR 424 to SR 924","Luzerne       ","New Roadway","17027290","null","Extension of State Route 424 (Hazleton South Beltway) to State Route 924 (Humbolt Industrial Park) in Hazle Township, Luzerne County."
"72466","Under Construction","SR61 / 209 Intersection","Schuylkill    ","Safety Improvement","2009498","null","SR 61 Corridor / intersection safety improvements 
City of Pottsville
Schuylkill County
"
"72822","Under Construction","I-78 EB - 309 S to Saucon Viaduct ASR","Lehigh        ","Restoration","24094289","null","I-78 EB
SR 309 Interchange to Saucon Viaduct Structure
ASR treatment and mill and overlay of existing mainline and shoulders"
"73854","Under Construction","Latimore Valley Road Brg-C","Adams         ","Bridge Rehabilitation","987683","null","Bridge Rehabilitation
SR 1005 (Latimore Valley Road) over Bermudian Creek
Latimore Township"
"74208","Under Construction","Pony Farm Road Bridge #2","Armstrong     ","Bridge Replacement","1431952","null","SR 3005 (Pony Farm Road) over Glade Run
North Buffalo Township
Bridge Replacement"
"74402","Under Construction","North Juniata Homers Gap","Blair         ","Bridge Replacement","0","22088","Over Homers Gap Run
Logan Township
Bridge Replacement"
"74452","Under Construction","North Shanksville Trib","Somerset      ","Bridge Replacement","1272423","null","Over Tributary of Stony Creek
Stonycreek Township
Culvert Replacement"
"74980","Under Construction","Ravine Street DSI Removal","Allegheny     ","Drainage Improvement","3875869","null","(Sponsor = ALCOSAN) bituminous pavement, drainage improvement on SR 1001 (Main Street) from 5th Street to 8th Street in Sharpsburg, Allegheny County."
"75804","Under Construction","34th St o/ Schuylkill Rvr Park Ext(C)","Philadelphia  ","Bridge Replacement","0","110415","34th Street over Schuylkill River Park Extension
Bridge Replacement 
City of Philadelphia"
"76010","Under Construction","SR 1037 over Trump Run","Fayette       ","Bridge Rehabilitation","733274","null","SR 1037 (Arch Street) over Trump Run
City of Connellsville, Fayette County
Bridge Replacement"
"76027","Under Construction","US 19 BR2 Dunkard Creek","Greene        ","Bridge Improvement","782386","null","SR 19 (Mount Morris Road) over branch of Dunkard Creek
Perry Township, Greene County
Bridge Replacement"
"76136","Under Construction","SR 26/45 Shingletown Intersection","Centre        ","Safety Improvement","5039438","null","SR 26 Shingletown Road Intersection
Ferguson Township
Safety Improvements"
"76388","Under Construction","6th Street Bridge Rehab","Allegheny     ","Bridge Rehabilitation","34477777","null","(Sponsor = Allegheny County) Repair deteriorated steel and concrete on  6th Street over the Allegheny River and the 10th Street Bypass in the City of Pittsburgh, Allegheny County. Also include scour protection on 7th & 9th Street Bridges."
"76393","Under Construction","Dooker's Hollow Br (DK01)","Allegheny     ","Bridge Replacement","9999705","null","(Sponsor = Allegheny County) Bridge full replacement on truss bridge carrying Bell Avenue over O'Connell Boulevard including approach pavement, drainage, street lighting"
"76400","Under Construction","CSVT Paving North Section","Union         ","New Roadway","53609049","null","US 15 to SR 147"
"76861","Under Construction","I-84 E&W I-4R Wayne - E26","Pike          ","Reconstruct","103904024","null","Interstate reconstruction on I-84 from SR 3005 to Exit 26, Greene,Palmyra,Sterling Twps. Pike and Wayne Counties, bridge replacement over Wallenpaupack Creek, TR 357 and TR 390, over SR 507, in Greene, Palmyra, Pike Co."
"77211","Under Construction","309 Cnntr: Allntwn Rd-Souderton Pk (C)","Montgomery    ","New Roadway","42335555","null","PA 63/PA 309 Connector - Phase 2
Franconia, Hatfield & Hilltown Twps
New Alignment"
"77872","Under Construction","SR 3103 over Jacks Run","Westmoreland  ","Bridge Replacement","1567428","null","SR 3103 over Branch of Jacks Run
Hempfield Township, Westmoreland County
Bridge Replacement"
"77912","Under Construction","Cochran Mills Bridge #1","Armstrong     ","Bridge Replacement","392329","null","SR 2025 (Garretts Run Road) over Crooked Creek
Burrell Township
Bridge replacement"
"78000","Under Construction","Saxonburg Boulevard Br #2","Butler        ","Bridge Replacement","1821315","null","Existing structure carrying SR 2007 (Saxonburg Boulevard) over Rocky Run
Clinton Township
Bridge Replacement"
"78101","Under Construction","Mentch Bridge EB/WB","Indiana       ","Bridge Replacement","7823154","null","Existing structure carrying US 422 eastbound and westbound over SR 8016
Cherryhill Township
Bridge Replacement"
"78129","Under Construction","Rathmel  Bridge #2","Jefferson     ","Bridge Replacement","762016","null","State Route 2033 (Rathmel Road) over Soldier Run
Winslow Township
Bridge Replacement"
"78662","Under Construction","Millerstown Road Bridge","Adams         ","Bridge Rehabilitation","885916","null","Bridge Rehabilitation
SR 3005 (Millerstown Road) over Willoughby Run
Cumberland TWP"
"78736","Under Construction","West King St O/Manatawney Cr(C)","Montgomery    ","Bridge Replacement","4249548","null","West King St O/Manatawney Cr
SR 0663 O/Manatawney Cr
Pottstown Boro
Bridge Replacement"
"78764","Under Construction","W Girard Ave O/CSX(C)","Philadelphia  ","Bridge Rehabilitation","4292488","null","US 30 o/ CSX (a.k.a. W Girard Ave bridge)
Bridge Rehabilitation
City of Philadelphia"
"78816","Under Construction","Westminster Ave Bridge","York          ","Bridge Replacement","1068412","null","SR 3073 (Westminister Avenue) over Indian Run
Penn Township
Bridge Improvements"
"78872","Under Construction","SR 2004 over Tarkiln Run","Venango       ","Bridge Rehabilitation","471098","null","State Route 2004 (Tarklin Road) Bridge over Tarklin Run
Cranberry Township
Bridge Rehabilitation/Restoration"
"78892","Under Construction","Burkholder Rd Bridge over Beaver Creek","York          ","Bridge Replacement","4929457","null","Bridge Replacement
SR 2014 (Burkholder Road) over Beaver Creek
Lower Windsor & Chanceford Twps."
"78906","Under Construction","Little Muddy Creek Bridge","Lancaster     ","Bridge Rehabilitation","698479","null","SR 1044 (Red Run Road) over Little Muddy Creek
Brecknock Township
Bridge Rehabilitation"
"78965","Under Construction","Br Rpl SR 2009 over WB Octor.Ck","Lancaster     ","Bridge Replacement","1129999","null","Replace Bridge
SR 2009 over West Branch of Octoraro Creek,
Colerian Township."
"78979","Under Construction","SR 1011 over White Deer Creek","Union         ","Bridge Rehabilitation","1068865","null","SR 1011 over White Deer Creek, 
White Deer Township, Union County
Bridge Rehabilitation Superstructure"
"79243","Under Construction","SR187ovTribWappasening Cr","Bradford      ","Bridge Replacement","1958741","null","PA 187 over Tributary to Wappasening Creek 
Windham Twp, Bradford County
Bridge replacement"
"79306","Under Construction","PA 21 over PA 166","Fayette       ","Bridge Improvement","8290869","null","SR 166 
German Township
Bridge replacement"
"79554","Under Construction","222 & Shantz & 863 Improv","Lehigh        ","Safety Improvement","15043543","null","222 & Shantz Road (SR 3012) Intersection
222 & 863 (Farmington Road)
Upper Magungie Townshihp
Lehigh County
"
"79594","Under Construction","SR 309 over SR 2022","Luzerne       ","Bridge Rehabilitation","0","67366","Bridge rehabilitation on State Route 309 (North Cross Valley Expressway) over State Route 2022 (Main Street) in the City of Wilkes-Barre, Luzerne County."
"79700","Under Construction","Main Street-Scotland","Franklin      ","Reconstruct","4489655","null","Main Street (SR 1006) from Black Gap Road (PA 997) to Black Gap Road (PA 997)
Greene Township
Resurfacing/Reconstruction"
"79827","Under Construction","I-95S: Columbia-Ann St N (C)","Philadelphia  ","Widen","316963604","null","I-95:  Columbia Ave - N of Ann St
City of Philadelphia
Roadway Reconstruction"
"79904","Under Construction","I-95: Betsy Ross Rmps A&B (C)","Philadelphia  ","Widen","93634991","null","I-95: Betsy Ross Rmps A&B
Philadelphia County
Widening/Reconstruction"
"79908","Under Construction","I-95: Kennedy-Levick (C)","Philadelphia  ","Widen","80370432","null","I-95: Kennedy-Levick
Philadelphia County
Widening/Reconstruction"
"79911","Under Construction","I-95: Allegheny AdvCntrc (C)","Philadelphia  ","Widen","32841675","null","I-95:  Allegheny Ave Interchange
Philadelphia County
Widening/Reconstruction"
"79912","Under Construction","I-95: Allegheny & Castor Ave Intr Connection (C)","Philadelphia  ","Widen","31789978","null","I-95N:  Allegheny Ave Interchange
Philadelphia County
Widening, Reconstruction"
"80014","Under Construction","I-95: Cottman On-Ramp (C)","Philadelphia  ","Reconstruct","52699305","null","I-95:  Utility Relocation & Surface Sts
City of Philadelphia
Roadway Reconstruction"
"80021","Under Construction","202-510 Markley St South (C)","Montgomery    ","Existing Signal Improvement","25182848","null","Markley St Improvement Project South
US 202:  Main St.- Elm St.
Norristown Borough
Signals, & Bridge Rehab & Bridge Replacement"
"80093","Under Construction","I-76 VSL & Queue Warning System (C)","Montgomery    ","Traffic System Management","10712742","null","I-76 -76 VSL & Queue Warning System
City of Phila., L & U Merion Townships & W Conshohocken Borough
Traffic System Management"
"80104","Under Construction","Henry Ave Congested Corr1 (C)","Philadelphia  ","Corridor Safety Improvement","12835335","null","Henry Avenue Congested Corridor Phase 1
City of Philadelphia
Safety Improvement Project"
"81229","Under Construction","D12 Bridge Preservation Design","Fayette       ","Bridge Preservation Activities","0","109855","District Wide Bridge Preservation Line Item"
"81652","Under Construction","US 30/WV State Line to PA 168","Beaver        ","Resurface","0","29045","Resurfacing, Drainage improvements, Guiderail Replacement, Slope stabilization and slide repairs on SR 30 (Lincoln Highway), at the PA/WVA state line and proceeds to the SR 168 intersection, all within Greene Township, Beaver County."
"81671","Under Construction","Group 6-18-BD9 Tyburn Rd/New Tyburn Rd/Trenton Ave","Bucks         ","Resurface","0","104755","Group6-18-BD9
Falls Township, Bucks County
Resurface"
"81702","Under Construction","88/CastleShannon - S.Park(2021ALCO3A409)","Allegheny     ","Resurface","0","108241","Milling and resurface on SR 88/Library Road, from castle Shannon Blvd to South Park Road, in Bethel Park and Castle Shannon Boroughs, Allegheny County."
"81947","Under Construction","SR 2003 over Chaney Run-1 - DFB","Fayette       ","Bridge Replacement","1629944","null","SR 2003 over Chaney Run
Wharton Township, Fayette County
Bridge Replacement"
"82057","Under Construction","Group 6-18-BD9 Mill Rd (C)","Bucks         ","Surface Treatment","0","104755","Group 6-18-BD9
Bucks County
Resurfacing"
"83013","Under Construction","Carmalt Rd Bridge T-695","Susquehanna   ","Bridge Replacement","927882","null","Bridge replacement onTownship Road 695 (Carmalt Road) in Choconut Township, Susquehanna County."
"83364","Under Construction","Ramsey Run Bridge #1","Indiana       ","Bridge Replacement","791485","null","SR 1002 (East Pike) over Ramsey Run
White Township
Bridge Replacement"
"83532","Under Construction","South Witmer Run Br","Clearfield    ","Bridge Replacement","934000","null","SR 3005 over South Witmer Run
Irvona Borough
Bridge Replacement"
"83736","Under Construction","Rsvlt Blvd o/Wayne Junc (C)","Philadelphia  ","Bridge Rehabilitation","92482110","null","Roosevelt Boulevard over Roberts Road and Wayne Junction"
"84316","Under Construction","Forest County Group 311","Forest        ","Resurface","953007","null","State Route 62 (Oil City Road)
Tionesta Township
Restoration"
"84946","Under Construction","US 62 over Lil Sandy Ck","Venango       ","Bridge Replacement","1884185","null","State Route 62 (Main Street) Bridge over Little Sandy Creek 
Borough of Polk 
Bridge Replacement"
"85186","Under Construction","SR 0333 ovTrib. Juniata","Juniata       ","Bridge Rehabilitation","0","85206","SR 333 over Trib. Juniata River
Mifflin Borough
Bridge Rehabilitation"
"85193","Under Construction","SR 3016  McKinley Rn BOX","Juniata       ","Bridge Replacement","237285","null","SR 3016 over McKinley Run
Tuscarora Township
Bridge Replacement"
"85206","Under Construction","SR 3023 over Tuscarora Cr","Juniata       ","Bridge Replacement","2029845","null","SR 3023 over Tuscarora Creek
Lack Township
Bridge Replacement"
